Student_ID,Age,Gender,Department,Level,Attendance,CGPA,Failed_Courses,LMS_Engagement,Financial_Stress,Dropout
ST1514,21,1,13,300,60,3.09,5,2,1,1
ST1515,30,1,14,500,75,2.19,5,0,1,1
ST1516,17,1,9,300,84,3.98,2,2,0,1
ST1517,24,1,14,400,34,2.55,1,1,1,1
ST1518,23,0,9,200,72,4.36,1,2,1,1
ST1519,22,0,11,300,81,4.19,8,2,1,1
ST1520,31,1,14,200,95,4.59,8,0,0,1
ST1521,30,1,8,400,74,4.01,5,1,1,1
ST1522,24,0,4,300,84,3.24,5,0,0,0
ST1523,35,1,6,400,38,2.58,7,1,0,1
ST1524,30,1,8,300,37,3.29,2,2,0,1
ST1525,17,1,4,100,32,3.0,8,1,0,1
ST1526,35,0,5,200,94,2.45,3,0,1,1
ST1527,29,1,9,400,57,1.18,4,0,0,1
ST1528,26,1,14,500,95,4.4,3,2,0,1
ST1529,18,1,5,200,89,4.31,7,2,0,1
ST1530,17,1,12,200,82,4.22,3,2,0,1
ST1531,33,1,13,400,63,3.59,6,2,0,1
ST1532,29,1,5,200,38,2.73,7,1,0,1
ST1533,20,1,8,400,95,2.15,7,0,1,1
ST1534,27,1,3,100,94,3.46,0,1,0,1
ST1535,29,0,13,200,58,4.07,3,2,0,1
ST1536,21,0,8,500,63,3.95,1,1,1,1
ST1537,23,0,12,400,33,3.11,4,1,0,1
ST1538,22,0,5,100,38,2.17,6,0,0,1
ST1539,22,0,2,100,99,4.51,1,1,0,1
ST1540,27,1,3,300,35,4.24,5,1,0,1
ST1541,22,1,11,400,84,4.01,0,2,1,0
ST1542,27,0,13,400,76,3.28,5,0,0,0
ST1543,31,1,0,400,97,3.88,8,2,1,0
ST1544,22,0,11,300,50,0.66,3,2,1,1
ST1545,23,0,14,100,62,2.75,3,2,1,1
ST1546,16,0,7,500,92,0.93,3,0,1,1
ST1547,28,1,5,300,93,2.56,6,1,1,1
ST1548,34,1,9,400,62,4.72,7,2,0,1
ST1549,16,1,10,400,47,3.98,5,2,1,1
ST1550,33,1,3,400,62,4.07,3,0,0,1
ST1551,22,0,5,500,43,2.35,5,0,0,1
ST1552,32,1,9,400,73,3.17,6,0,1,1
ST1553,30,0,8,300,84,2.77,6,0,0,0
ST1554,34,1,1,400,99,2.15,6,1,1,1
ST1555,19,0,14,100,69,4.87,4,2,1,1
ST1556,32,0,10,100,46,4.74,4,2,0,1
ST1557,22,0,9,100,37,3.61,3,2,1,1
ST1558,31,0,10,400,51,0.83,8,2,0,1
ST1559,32,0,10,300,52,2.37,3,1,0,1
ST1560,35,1,9,100,42,1.71,0,2,1,1
ST1561,30,0,5,100,73,4.16,3,0,1,1
ST1562,24,1,5,200,69,0.94,1,2,1,1
ST1563,28,1,11,500,88,1.69,6,1,0,1
ST1564,22,1,14,400,86,4.84,0,2,0,0
ST1565,34,0,9,400,96,2.61,3,0,0,1
ST1566,26,1,5,400,44,1.74,3,1,0,1
ST1567,23,1,11,100,70,4.12,6,2,0,1
ST1568,32,0,11,300,67,4.01,3,2,1,1
ST1569,19,0,5,100,53,0.84,6,0,0,1
ST1570,19,0,2,300,44,3.81,0,0,0,1
ST1571,33,1,2,400,90,4.36,8,1,0,1
ST1572,32,1,0,200,91,1.14,5,0,0,1
ST1573,18,0,8,300,68,1.71,3,1,1,1
ST1574,24,0,1,500,89,3.2,8,0,0,1
ST1575,21,0,13,200,97,2.21,2,1,1,1
ST1576,17,1,0,300,41,3.01,6,1,0,1
ST1577,27,1,6,100,87,3.55,0,2,0,1
ST1578,30,1,10,500,81,0.65,7,2,0,1
ST1579,24,0,6,200,44,1.81,7,1,0,1
ST1580,17,1,10,300,60,1.63,8,2,0,1
ST1581,27,1,11,400,33,1.17,1,2,1,1
ST1582,31,0,5,500,67,4.96,5,0,0,1
ST1583,22,1,9,200,79,2.5,1,1,0,1
ST1584,16,1,4,300,52,4.36,2,2,0,1
ST1585,22,1,13,300,56,1.86,8,2,0,1
ST1586,18,1,6,200,71,0.88,1,0,0,1
ST1587,35,0,0,500,93,2.08,1,1,0,1
ST1588,20,0,6,100,41,2.21,3,1,1,1
ST1589,18,0,4,200,95,4.37,7,1,1,1
ST1590,30,0,13,100,47,4.42,5,0,0,1
ST1591,21,1,8,300,33,2.83,2,1,1,1
ST1592,30,0,9,300,75,2.82,0,2,1,1
ST1593,18,0,1,500,95,1.78,8,1,1,1
ST1594,16,0,6,100,52,0.69,6,2,0,1
ST1595,17,0,4,200,66,4.51,1,2,0,1
ST1596,19,1,13,300,77,2.41,0,1,1,0
ST1597,29,1,8,400,93,3.53,3,0,1,1
ST1598,29,1,2,200,34,3.73,3,2,0,1
ST1599,25,1,2,500,79,4.33,3,0,0,1
ST1600,26,0,9,400,88,2.41,4,2,0,1
ST1601,19,0,2,300,55,4.86,4,0,1,1
ST1602,30,0,14,300,38,3.28,6,2,1,1
ST1603,35,0,12,200,81,2.8,0,1,1,1
ST1604,19,1,9,500,40,1.09,6,1,0,1
ST1605,35,1,4,300,76,3.66,8,0,1,1
ST1606,35,0,8,300,70,4.41,3,1,0,1
ST1607,31,1,11,400,58,2.74,4,2,0,1
ST1608,17,0,6,300,48,2.65,6,0,0,1
ST1609,28,0,12,300,70,4.17,6,1,1,1
ST1610,23,0,6,500,34,0.96,2,1,1,1
ST1611,28,1,3,500,93,3.4,0,0,1,0
ST1612,35,1,1,100,51,3.37,7,0,0,1
ST1613,23,0,1,400,70,2.4,0,2,0,1
ST1614,19,1,5,400,62,3.77,5,1,0,1
ST1615,20,0,6,500,73,1.35,1,1,0,1
ST1616,21,1,9,500,53,4.88,7,2,0,1
ST1617,34,0,13,300,50,1.89,6,0,0,1
ST1618,25,0,2,400,42,3.45,7,2,0,1
ST1619,18,1,14,200,74,0.83,3,0,0,1
ST1620,28,1,6,200,36,2.13,6,0,1,1
ST1621,24,0,5,400,37,3.97,2,2,0,1
ST1622,32,0,4,100,93,3.87,5,2,1,1
ST1623,25,0,9,400,38,3.1,3,0,1,1
ST1624,27,1,8,400,94,1.06,8,2,0,1
ST1625,28,1,6,200,67,0.68,6,0,0,1
ST1626,25,0,7,200,70,4.22,5,2,0,1
ST1627,34,1,6,100,44,2.26,0,2,1,1
ST1628,34,1,9,100,40,3.36,4,2,1,1
ST1629,32,0,9,400,90,3.74,8,0,1,1
ST1630,20,0,12,200,45,2.72,0,0,0,1
ST1631,23,0,2,500,81,2.99,3,1,1,0
ST1632,20,0,10,300,100,1.53,1,0,0,0
ST1633,30,0,4,100,40,2.75,5,0,1,1
ST1634,19,1,11,500,59,1.04,2,2,0,1
ST1635,28,0,7,100,72,4.77,3,2,0,1
ST1636,32,1,9,500,73,2.52,1,2,1,1
ST1637,20,0,13,500,61,0.53,6,0,1,1
ST1638,16,0,8,400,47,1.83,1,0,0,1
ST1639,30,1,10,500,60,4.64,8,0,0,1
ST1640,25,1,14,500,56,4.71,8,1,1,1
ST1641,26,1,3,200,40,2.15,2,1,0,1
ST1642,33,1,13,500,83,2.83,1,0,1,0
ST1643,28,0,10,200,62,4.05,4,2,1,1
ST1644,35,1,12,100,63,2.35,3,1,0,1
ST1645,31,1,0,200,52,1.77,3,0,1,1
ST1646,34,1,2,200,52,1.83,1,2,1,1
ST1647,27,1,9,100,94,4.06,8,1,1,1
ST1648,29,1,12,200,30,3.18,6,2,0,1
ST1649,17,0,12,200,96,4.1,7,0,1,0
ST1650,25,1,12,500,78,4.92,4,0,0,1
ST1651,19,1,2,200,63,4.56,3,0,0,0
ST1652,16,1,4,500,89,4.06,5,2,0,0
ST1653,32,1,4,400,31,0.58,7,1,1,1
ST1654,26,0,12,400,81,3.37,0,2,0,0
ST1655,22,0,9,200,95,4.69,1,2,1,1
ST1656,32,0,12,100,73,2.59,1,2,0,0
ST1657,32,1,7,100,35,1.97,1,1,0,1
ST1658,24,0,12,300,71,1.86,5,2,1,1
ST1659,25,0,3,300,49,0.86,2,2,0,1
ST1660,21,0,0,100,53,4.04,0,2,1,1
ST1661,32,1,4,500,45,3.77,4,2,0,1
ST1662,31,1,1,200,61,2.31,1,0,0,1
ST1663,22,0,8,300,95,0.81,6,1,1,1
ST1664,34,0,2,200,58,1.01,6,1,1,1
ST1665,19,1,7,200,48,1.22,4,1,0,1
ST1666,35,1,6,500,34,2.58,8,1,0,1
ST1667,32,1,2,400,51,1.74,2,0,0,1
ST1668,24,1,8,100,33,2.45,1,2,0,1
ST1669,26,0,9,300,73,2.16,1,1,1,1
ST1670,16,0,12,300,49,1.98,2,1,0,1
ST1671,22,0,1,400,89,1.84,3,1,1,1
ST1672,20,0,7,400,47,2.61,5,2,0,1
ST1673,20,0,4,300,80,4.48,5,0,1,1
ST1674,16,0,13,100,87,2.43,3,2,0,1
ST1675,21,1,3,300,59,4.77,6,2,0,1
ST1676,28,0,0,100,56,3.21,8,1,0,1
ST1677,30,0,4,200,84,0.98,2,2,0,1
ST1678,19,1,13,500,74,2.08,2,2,0,1
ST1679,32,0,8,300,54,3.5,4,2,0,1
ST1680,28,1,3,200,52,3.54,8,0,0,1
ST1681,26,0,0,200,88,4.73,5,0,1,1
ST1682,19,0,2,300,99,1.37,1,0,1,1
ST1683,22,1,14,100,71,1.25,7,2,0,1
ST1684,34,1,12,300,92,2.81,8,1,1,1
ST1685,22,1,9,500,39,3.48,3,2,0,1
ST1686,29,0,2,200,94,2.4,1,2,0,1
ST1687,31,0,1,100,49,2.69,1,2,0,1
ST1688,24,1,8,300,32,1.78,2,2,0,1
ST1689,17,1,4,100,68,3.91,0,0,0,1
ST1690,31,0,0,100,76,2.58,3,2,0,1
ST1691,20,1,6,300,49,3.04,0,1,1,1
ST1692,27,1,4,100,78,1.57,1,2,0,1
ST1693,35,1,4,200,61,0.79,6,2,0,1
ST1694,30,1,7,100,94,3.62,8,2,1,1
ST1695,18,1,6,200,68,1.57,8,2,0,1
ST1696,24,0,6,500,58,2.02,3,1,0,1
ST1697,22,0,6,200,61,1.1,4,0,0,1
ST1698,19,1,5,300,94,2.23,4,1,1,1
ST1699,24,1,4,100,63,3.02,5,0,1,1
ST1700,30,1,11,300,70,4.54,5,1,1,1
ST1701,22,0,7,400,96,1.45,6,2,0,1
ST1702,26,0,0,500,78,2.7,2,2,0,1
ST1703,34,0,6,300,54,0.74,6,1,1,1
ST1704,26,0,9,400,45,0.52,0,1,1,1
ST1705,16,0,1,200,89,2.1,5,2,0,1
ST1706,28,1,7,200,42,4.03,6,2,0,1
ST1707,28,0,5,100,75,0.73,0,2,0,1
ST1708,17,1,0,200,93,3.03,8,1,1,1
ST1709,32,1,11,200,68,2.41,0,0,1,1
ST1710,34,1,5,100,99,1.68,3,0,0,1
ST1711,30,0,5,400,98,3.02,3,1,1,0
ST1712,34,1,11,300,94,4.48,7,2,1,1
ST1713,25,1,14,500,83,4.5,5,0,0,0
ST1714,25,0,3,500,90,1.66,4,0,0,0
ST1715,24,1,8,100,33,4.82,6,1,1,1
ST1716,34,0,7,400,87,4.32,2,2,1,1
ST1717,26,0,6,200,31,2.19,8,2,1,1
ST1718,21,1,10,400,32,2.5,4,0,1,1
ST1719,17,1,12,100,81,1.16,7,1,0,1
ST1720,25,1,4,300,85,2.93,8,0,0,0
ST1721,30,1,10,200,87,1.29,4,0,1,1
ST1722,20,1,9,500,96,0.94,7,1,1,1
ST1723,33,0,14,300,70,3.64,7,2,1,1
ST1724,22,0,12,200,84,4.56,1,1,1,0
ST1725,18,1,7,200,69,3.45,7,2,1,1
ST1726,31,0,4,300,65,0.58,2,1,1,1
ST1727,32,1,2,500,81,2.23,0,2,1,1
ST1728,17,1,6,400,94,2.92,1,0,1,1
ST1729,31,1,2,400,44,4.14,6,1,0,1
ST1730,35,0,3,400,71,2.45,7,0,0,1
ST1731,16,1,3,400,39,4.73,6,0,0,1
ST1732,29,1,12,300,77,4.83,4,0,1,1
ST1733,31,0,4,400,99,3.02,8,1,0,0
ST1734,24,1,7,400,50,4.31,7,2,1,1
ST1735,32,0,7,200,78,3.64,6,1,0,1
ST1736,23,1,1,400,62,3.4,0,2,1,1
ST1737,24,1,13,100,91,3.78,2,1,0,1
ST1738,17,0,0,400,68,3.77,0,2,0,1
ST1739,28,1,13,200,39,2.78,6,0,0,1
ST1740,16,0,13,300,73,4.71,8,2,0,1
ST1741,22,1,8,100,43,4.4,3,0,0,1
ST1742,33,0,13,200,94,0.51,4,2,0,1
ST1743,20,0,11,300,41,3.13,3,1,1,1
ST1744,22,0,4,100,64,1.9,8,1,1,1
ST1745,27,1,7,200,56,2.31,4,1,1,1
ST1746,32,1,13,100,82,1.56,7,2,1,1
ST1747,20,0,4,400,66,2.66,1,2,0,1
ST1748,27,0,1,100,45,2.32,3,1,0,1
ST1749,34,0,5,400,33,1.13,7,1,0,1
ST1750,28,0,0,400,59,4.54,3,0,0,1
ST1751,31,1,14,100,80,0.77,6,2,1,1
ST1752,34,1,1,400,55,1.51,2,1,1,1
ST1753,25,0,4,400,51,3.7,7,2,0,1
ST1754,27,0,7,500,46,3.55,4,2,0,1
ST1755,22,0,1,400,89,0.66,1,2,0,1
ST1756,29,1,4,100,44,4.83,7,2,0,1
ST1757,25,1,8,300,58,1.4,2,2,0,1
ST1758,23,1,0,300,39,1.92,6,2,1,1
ST1759,30,0,2,100,51,3.24,2,0,0,1
ST1760,31,0,5,300,49,4.33,6,2,0,1
ST1761,23,1,13,400,42,3.46,5,0,1,1
ST1762,19,0,8,300,62,1.45,2,2,0,1
ST1763,32,1,3,500,58,0.52,1,2,0,1
ST1764,19,1,5,100,92,4.79,3,0,0,1
ST1765,26,1,4,200,60,3.43,7,0,0,1
ST1766,28,0,9,400,30,3.61,3,1,0,1
ST1767,21,1,1,300,41,0.86,8,2,0,1
ST1768,29,0,4,200,54,4.81,8,2,1,1
ST1769,22,0,12,500,90,0.79,0,0,1,1
ST1770,27,1,6,300,80,1.05,1,2,1,1
ST1771,16,0,12,500,33,1.96,6,1,1,1
ST1772,25,0,12,400,99,2.04,8,1,0,1
ST1773,16,0,0,400,59,3.19,8,0,0,1
ST1774,31,0,8,100,53,4.7,7,0,1,1
ST1775,22,0,4,100,59,1.85,5,0,0,1
ST1776,35,0,14,100,72,1.53,8,1,0,1
ST1777,21,1,7,300,90,4.4,0,2,0,0
ST1778,33,1,12,400,55,4.84,0,2,1,1
ST1779,35,0,12,300,88,1.91,6,2,0,1
ST1780,19,0,0,300,37,2.28,5,1,0,1
ST1781,31,0,10,200,48,3.08,4,2,1,1
ST1782,16,1,6,300,62,1.76,1,2,1,1
ST1783,35,1,5,500,97,0.53,3,1,1,1
ST1784,17,1,0,400,41,2.47,4,2,0,1
ST1785,31,1,11,300,86,1.35,3,1,0,1
ST1786,24,1,4,300,75,1.33,5,0,0,1
ST1787,30,1,12,100,98,4.46,8,0,0,0
ST1788,31,1,6,100,61,3.83,2,2,0,1
ST1789,24,1,4,500,90,0.92,3,2,0,1
ST1790,22,0,14,300,98,0.59,0,0,0,0
ST1791,25,0,11,200,31,2.39,8,0,0,1
ST1792,22,0,7,100,34,3.89,1,0,0,1
ST1793,28,1,1,100,83,3.79,7,1,0,1
ST1794,17,1,7,400,98,4.22,4,2,1,1
ST1795,27,1,14,300,89,4.99,7,0,1,0
ST1796,28,0,6,100,46,3.34,8,2,0,1
ST1797,18,0,5,300,39,3.98,5,0,0,1
ST1798,26,1,11,200,35,2.74,8,0,1,1
ST1799,23,0,13,500,45,2.76,8,1,0,1
ST1800,26,0,13,400,69,4.44,7,0,1,1
ST1801,33,1,11,200,70,4.34,4,1,0,1
ST1802,22,0,12,300,31,2.68,0,0,1,1
ST1803,27,0,14,300,55,2.62,5,2,0,1
ST1804,21,1,10,300,35,1.4,2,2,1,1
ST1805,25,0,7,100,48,1.34,0,2,0,1
ST1806,35,1,5,500,68,4.11,5,1,0,1
ST1807,30,1,2,400,37,1.79,3,1,0,1
ST1808,35,0,8,500,90,1.53,7,2,0,1
ST1809,30,1,5,300,30,2.53,5,0,0,1
ST1810,34,1,13,100,77,2.48,6,2,1,1
ST1811,21,0,7,500,81,1.68,3,0,0,1
ST1812,34,1,12,100,90,2.69,8,1,0,1
ST1813,30,0,3,100,57,4.15,7,1,0,1
ST1814,35,0,13,200,96,4.59,6,1,1,1
ST1815,35,0,6,100,85,1.4,1,1,0,1
ST1816,33,1,2,400,86,2.8,6,2,0,1
ST1817,17,1,2,300,48,4.87,4,2,1,1
ST1818,22,1,6,300,49,3.37,7,0,1,1
ST1819,20,1,1,500,85,4.91,1,2,0,0
ST1820,18,0,3,100,63,2.69,1,1,0,1
ST1821,21,1,5,300,81,3.06,5,0,1,1
ST1822,21,1,11,500,80,2.02,3,2,0,1
ST1823,16,0,3,300,82,1.33,6,2,0,1
ST1824,34,0,11,100,58,1.77,5,1,0,1
ST1825,27,0,13,200,76,1.44,0,1,1,1
ST1826,20,1,13,300,35,2.78,7,1,1,1
ST1827,22,1,9,200,42,2.04,8,2,1,1
ST1828,35,1,6,400,82,0.96,0,1,0,1
ST1829,23,1,10,400,34,3.1,6,0,0,1
ST1830,34,1,8,400,63,4.21,0,1,0,1
ST1831,21,1,8,500,57,1.24,7,2,1,1
ST1832,30,1,2,400,82,2.74,2,2,0,1
ST1833,21,0,2,100,51,4.99,1,1,1,1
ST1834,24,0,3,500,47,3.33,1,0,1,1
ST1835,19,1,1,100,55,0.55,7,0,1,1
ST1836,31,1,9,100,53,4.21,4,0,0,1
ST1837,25,0,9,100,40,3.38,3,1,0,1
ST1838,16,1,9,500,39,3.95,8,1,0,1
ST1839,26,1,9,200,85,3.54,4,2,1,1
ST1840,32,1,9,100,39,3.59,8,2,1,1
ST1841,33,1,7,100,88,2.52,7,2,1,1
ST1842,35,1,8,100,91,4.99,8,1,0,1
ST1843,35,1,10,200,66,2.8,5,1,1,1
ST1844,30,0,1,400,87,1.62,4,0,1,1
ST1845,21,0,14,400,39,3.92,4,0,0,1
ST1846,31,1,12,300,94,1.47,3,2,1,1
ST1847,17,0,3,500,46,1.44,2,1,1,1
ST1848,18,1,13,500,33,3.07,8,1,0,1
ST1849,32,0,14,200,88,3.48,3,0,1,1
ST1850,23,0,9,200,86,1.52,2,2,1,1
ST1851,35,0,9,200,93,3.63,7,0,0,0
ST1852,30,0,1,300,89,1.82,8,2,0,1
ST1853,28,1,7,400,41,2.04,0,1,0,1
ST1854,34,0,8,500,75,2.76,0,1,0,1
ST1855,16,1,14,300,41,3.88,2,1,0,1
ST1856,27,0,1,100,93,2.74,7,0,1,0
ST1857,33,0,7,400,57,4.89,0,2,1,1
ST1858,33,1,0,300,65,3.68,1,0,1,1
ST1859,18,0,8,400,36,2.73,5,1,1,1
ST1860,33,1,5,100,39,1.33,6,2,0,1
ST1861,32,1,10,500,56,0.71,8,1,0,1
ST1862,26,1,3,100,87,0.99,5,2,0,1
ST1863,20,0,9,300,43,4.77,3,0,1,1
ST1864,22,1,5,100,58,1.29,4,2,0,1
ST1865,33,0,1,200,35,3.72,8,1,1,1
ST1866,22,0,10,300,59,4.28,1,0,0,1
ST1867,33,0,3,200,48,3.12,8,0,0,1
ST1868,17,1,13,300,71,3.35,5,2,0,1
ST1869,21,1,9,100,30,1.43,4,0,0,1
ST1870,23,1,4,500,86,4.06,2,0,0,0
ST1871,32,1,11,200,34,1.78,3,2,1,1
ST1872,19,1,1,100,87,3.58,5,1,0,1
ST1873,32,0,8,200,95,1.61,6,2,0,1
ST1874,31,0,2,300,91,1.8,6,2,0,1
ST1875,30,0,11,300,64,0.84,8,1,0,1
ST1876,30,1,5,500,78,3.1,7,1,0,1
ST1877,23,0,1,400,36,1.61,8,0,0,1
ST1878,32,0,3,100,100,4.11,3,1,1,1
ST1879,34,0,11,400,74,3.11,6,2,1,1
ST1880,16,1,12,300,80,1.38,4,0,0,1
ST1881,28,1,6,200,57,2.82,7,1,0,1
ST1882,21,1,12,400,33,1.63,6,2,0,1
ST1883,25,1,12,500,39,0.63,8,0,1,1
ST1884,16,1,4,200,86,1.94,6,1,0,1
ST1885,27,1,9,100,62,2.48,6,2,0,1
ST1886,34,1,11,300,30,4.43,3,0,0,1
ST1887,30,0,4,300,47,0.72,8,1,0,1
ST1888,20,0,12,200,68,1.55,0,1,0,1
ST1889,17,1,14,200,56,2.0,8,0,0,1
ST1890,34,0,12,200,93,2.55,1,1,1,0
ST1891,29,1,13,100,40,1.56,6,2,0,1
ST1892,24,0,2,500,53,2.76,7,1,0,1
ST1893,16,0,6,100,48,1.51,6,2,1,1
ST1894,28,1,13,400,94,1.21,8,2,1,1
ST1895,32,0,8,400,90,3.33,4,1,0,1
ST1896,17,1,13,400,53,0.95,8,1,1,1
ST1897,29,1,8,300,48,3.45,7,2,0,1
ST1898,35,0,9,400,61,0.95,8,1,0,1
ST1899,21,1,2,500,83,4.45,2,1,0,1
ST1900,21,0,5,500,49,3.83,6,2,1,1
ST1901,33,1,5,100,89,1.51,6,1,1,1
ST1902,34,0,10,300,66,1.72,8,2,0,1
ST1903,24,0,11,500,93,4.54,0,0,1,0
ST1904,30,0,5,300,30,0.78,0,1,0,1
ST1905,22,1,13,300,98,4.17,6,1,0,1
ST1906,21,1,10,500,53,2.35,4,2,0,1
ST1907,20,1,7,500,71,4.98,2,0,0,1
ST1908,34,1,11,500,82,2.24,4,2,0,1
ST1909,35,1,1,500,36,4.73,0,1,0,1
ST1910,16,1,10,200,94,1.32,6,2,0,1
ST1911,22,1,6,400,50,0.78,7,0,1,1
ST1912,33,0,5,200,67,2.45,1,2,1,1
ST1913,23,1,2,100,44,1.39,4,2,0,1
ST1914,27,0,1,200,64,3.94,3,2,0,0
ST1915,25,0,10,100,86,2.95,5,2,1,1
ST1916,21,0,14,200,84,3.54,4,0,1,1
ST1917,31,0,3,100,98,2.69,4,0,1,1
ST1918,34,0,14,400,56,1.09,6,0,0,1
ST1919,33,1,13,400,89,2.95,7,2,0,1
ST1920,28,1,1,400,36,1.51,8,2,0,1
ST1921,35,0,1,500,33,3.59,8,1,1,1
ST1922,22,0,10,300,88,1.17,0,1,0,1
ST1923,22,0,14,100,41,4.96,6,1,0,1
ST1924,31,1,12,100,32,0.67,2,0,1,1
ST1925,25,1,12,500,47,3.63,1,2,0,1
ST1926,30,0,11,400,86,4.91,6,0,1,0
ST1927,29,0,8,100,58,4.65,3,2,1,1
ST1928,27,1,8,400,94,3.76,4,0,1,1
ST1929,30,1,1,400,82,3.56,2,2,1,0
ST1930,23,1,14,200,74,4.75,5,0,0,0
ST1931,22,1,1,400,82,3.05,4,1,0,1
ST1932,24,0,4,100,68,1.5,7,2,1,1
ST1933,29,1,8,400,96,4.72,0,0,0,0
ST1934,22,0,11,400,42,4.4,5,1,0,1
ST1935,27,0,1,300,99,2.28,8,0,1,1
ST1936,29,1,14,400,51,4.52,1,2,1,1
ST1937,26,0,8,500,55,3.53,6,1,1,1
ST1938,34,1,3,400,74,2.87,7,2,0,1
ST1939,21,0,6,400,60,2.4,3,0,0,1
ST1940,18,0,13,300,76,2.46,4,2,0,1
ST1941,21,1,9,500,59,0.63,3,1,0,1
ST1942,24,1,2,500,83,1.09,7,2,1,1
ST1943,17,0,14,200,52,4.32,6,2,0,1
ST1944,21,0,6,400,41,1.41,2,0,0,1
ST1945,29,0,9,200,67,2.31,2,1,0,1
ST1946,34,0,3,100,32,0.88,2,0,0,1
ST1947,19,0,1,100,63,3.52,7,1,0,1
ST1948,29,1,9,300,83,0.79,3,2,1,1
ST1949,25,1,13,200,47,4.21,0,2,0,1
ST1950,21,1,0,100,95,0.86,1,1,1,1
ST1951,26,0,14,300,57,1.8,3,0,1,1
ST1952,28,0,0,100,46,0.79,7,2,0,1
ST1953,33,1,11,200,52,4.59,1,1,0,1
ST1954,35,0,3,200,82,3.26,5,1,1,1
ST1955,29,0,11,300,69,3.69,6,1,0,1
ST1956,35,0,5,200,32,3.43,6,2,1,1
ST1957,35,0,9,400,67,1.22,4,1,1,1
ST1958,26,0,12,200,31,3.85,7,0,0,1
ST1959,20,1,1,400,33,1.11,1,2,1,1
ST1960,23,1,4,500,65,1.29,6,0,1,1
ST1961,19,0,4,300,67,2.42,0,2,0,1
ST1962,27,0,10,300,45,3.9,0,2,0,1
ST1963,21,0,14,100,65,3.81,6,0,0,1
ST1964,23,0,14,500,47,4.46,8,1,0,1
ST1965,19,1,8,100,32,0.63,1,1,1,1
ST1966,35,1,4,100,87,1.79,7,1,1,1
ST1967,25,0,1,300,36,0.82,5,1,0,1
ST1968,26,0,4,400,53,0.52,4,2,1,1
ST1969,30,0,5,100,58,1.28,4,2,0,1
ST1970,20,0,4,200,60,0.91,1,1,1,1
ST1971,18,1,12,500,37,2.49,2,2,0,1
ST1972,30,0,9,300,95,2.61,5,2,0,1
ST1973,17,1,2,300,38,0.8,0,0,1,1
ST1974,17,0,1,400,97,1.1,4,0,1,1
ST1975,23,1,0,500,86,1.1,6,1,0,1
ST1976,29,0,5,500,32,2.43,8,0,0,1
ST1977,24,1,9,500,40,3.12,6,0,0,1
ST1978,20,0,7,300,42,1.88,5,2,0,1
ST1979,27,1,13,200,67,0.59,7,2,0,1
ST1980,25,0,4,300,89,1.76,7,2,0,1
ST1981,16,0,1,300,89,3.9,1,1,0,1
ST1982,34,1,4,300,40,3.48,8,0,0,1
ST1983,26,0,8,200,98,1.93,6,1,0,0
ST1984,32,1,1,300,64,4.22,4,1,0,1
ST1985,18,0,7,300,100,2.05,8,1,1,1
ST1986,16,1,1,500,53,2.5,1,2,0,1
ST1987,32,1,0,500,95,2.06,3,2,0,1
ST1988,21,1,11,400,66,3.02,3,0,1,1
ST1989,28,0,3,100,81,1.66,4,0,0,1
ST1990,35,1,8,200,97,1.07,4,1,1,1
ST1991,19,1,9,400,83,3.69,2,0,0,0
ST1992,20,0,12,300,56,1.94,1,1,0,1
ST1993,30,1,6,300,35,2.32,5,0,0,1
ST1994,29,1,3,100,99,0.64,4,1,0,1
ST1995,34,1,13,500,75,3.99,7,0,1,1
ST1996,30,1,0,200,53,2.82,7,2,1,1
ST1997,27,0,1,400,90,4.91,2,2,1,0
ST1998,33,1,0,500,76,0.52,5,1,0,1
ST1999,29,0,10,400,57,2.1,4,2,0,1
ST2000,25,1,6,100,43,3.07,6,0,1,1
ST2001,23,1,4,400,39,1.0,1,1,0,1
ST2002,19,0,10,400,98,1.77,0,2,0,0
ST2003,33,1,9,500,36,1.29,4,1,0,1
ST2004,23,0,7,300,57,3.08,0,0,1,1
ST2005,19,0,12,300,57,2.82,6,0,0,1
ST2006,26,0,3,400,59,2.03,8,0,0,1
ST2007,20,0,10,400,79,4.26,3,2,0,1
ST2008,25,1,3,100,64,3.19,3,2,0,1
ST2009,21,1,2,200,67,4.95,8,2,0,1
ST2010,19,1,5,400,72,3.52,7,1,1,1
ST2011,33,0,6,400,51,2.7,3,2,0,1
ST2012,32,1,1,300,71,4.74,1,0,1,0
ST2013,22,0,14,200,93,4.95,3,0,0,1
ST2014,24,1,12,100,77,1.75,4,1,1,1
ST2015,18,1,0,400,67,3.27,4,1,1,1
ST2016,24,0,0,300,77,2.78,2,0,0,0
ST2017,19,1,0,500,54,3.04,8,2,1,1
ST2018,34,0,13,500,47,1.71,6,2,0,1
ST2019,24,0,3,200,71,3.46,2,0,0,1
ST2020,35,0,10,100,63,3.97,1,2,1,1
ST2021,21,1,9,300,100,1.7,0,0,0,0
ST2022,26,0,1,500,94,0.95,1,2,0,1
ST2023,30,0,1,500,91,2.07,6,2,0,1
ST2024,21,0,7,400,87,2.28,3,2,1,1
ST2025,35,1,2,100,87,3.1,5,2,1,0
ST2026,25,1,1,500,66,3.01,7,2,1,1
ST2027,33,0,11,100,97,1.74,7,0,1,1
ST2028,31,1,14,500,61,2.87,4,1,1,1
ST2029,19,1,7,500,31,2.16,5,0,0,1
